component_name,instance_name,expected_color,material_or_role,r,g,b,a,source_path,notes
curved_barcode_stripe_2,category_A_classified_tube_01_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,demo classified tube in Category A 4x6 output box
curved_barcode_stripe_3,category_A_classified_tube_01_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,demo classified tube in Category A 4x6 output box
curved_barcode_stripe_4,category_A_classified_tube_01_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,demo classified tube in Category A 4x6 output box
curved_barcode_stripe_5,category_A_classified_tube_01_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,demo classified tube in Category A 4x6 output box
curved_barcode_stripe_6,category_A_classified_tube_01_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,demo classified tube in Category A 4x6 output box
curved_barcode_stripe_7,category_A_classified_tube_01_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,demo classified tube in Category A 4x6 output box
tube_body_13mm_od,category_A_classified_tube_02_purple75,light_gray_body,tube_body,0.78,0.84,0.88,0.55,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,demo classified tube in Category A 4x6 output box
tube_cap,category_A_classified_tube_02_purple75,purple_cap,purple,0.45,0.16,0.75,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,demo classified tube in Category A 4x6 output box
curved_white_label_220deg,category_A_classified_tube_02_purple75,white_label,tube_label,1.0,1.0,1.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,demo classified tube in Category A 4x6 output box
curved_barcode_stripe_1,category_A_classified_tube_02_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,demo classified tube in Category A 4x6 output box
curved_barcode_stripe_2,category_A_classified_tube_02_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,demo classified tube in Category A 4x6 output box
curved_barcode_stripe_3,category_A_classified_tube_02_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,demo classified tube in Category A 4x6 output box
curved_barcode_stripe_4,category_A_classified_tube_02_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,demo classified tube in Category A 4x6 output box
curved_barcode_stripe_5,category_A_classified_tube_02_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,demo classified tube in Category A 4x6 output box
curved_barcode_stripe_6,category_A_classified_tube_02_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,demo classified tube in Category A 4x6 output box
curved_barcode_stripe_7,category_A_classified_tube_02_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,demo classified tube in Category A 4x6 output box
tube_body_13mm_od,category_A_classified_tube_03_purple75,light_gray_body,tube_body,0.78,0.84,0.88,0.55,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,demo classified tube in Category A 4x6 output box
tube_cap,category_A_classified_tube_03_purple75,purple_cap,purple,0.45,0.16,0.75,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,demo classified tube in Category A 4x6 output box
curved_white_label_220deg,category_A_classified_tube_03_purple75,white_label,tube_label,1.0,1.0,1.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,demo classified tube in Category A 4x6 output box
curved_barcode_stripe_1,category_A_classified_tube_03_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,demo classified tube in Category A 4x6 output box
curved_barcode_stripe_2,category_A_classified_tube_03_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,demo classified tube in Category A 4x6 output box
curved_barcode_stripe_3,category_A_classified_tube_03_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,demo classified tube in Category A 4x6 output box
curved_barcode_stripe_4,category_A_classified_tube_03_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,demo classified tube in Category A 4x6 output box
curved_barcode_stripe_5,category_A_classified_tube_03_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,demo classified tube in Category A 4x6 output box
curved_barcode_stripe_6,category_A_classified_tube_03_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,demo classified tube in Category A 4x6 output box
curved_barcode_stripe_7,category_A_classified_tube_03_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,demo classified tube in Category A 4x6 output box
tube_body_13mm_od,category_B_classified_tube_01_yellow100,light_gray_body,tube_body,0.78,0.84,0.88,0.55,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,demo classified tube in Category B 4x6 output box
tube_cap,category_B_classified_tube_01_yellow100,yellow_cap,yellow,1.0,0.82,0.05,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,demo classified tube in Category B 4x6 output box
curved_white_label_220deg,category_B_classified_tube_01_yellow100,white_label,tube_label,1.0,1.0,1.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,demo classified tube in Category B 4x6 output box
curved_barcode_stripe_1,category_B_classified_tube_01_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,demo classified tube in Category B 4x6 output box
curved_barcode_stripe_2,category_B_classified_tube_01_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,demo classified tube in Category B 4x6 output box
curved_barcode_stripe_3,category_B_classified_tube_01_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,demo classified tube in Category B 4x6 output box
curved_barcode_stripe_4,category_B_classified_tube_01_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,demo classified tube in Category B 4x6 output box
curved_barcode_stripe_5,category_B_classified_tube_01_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,demo classified tube in Category B 4x6 output box
curved_barcode_stripe_6,category_B_classified_tube_01_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,demo classified tube in Category B 4x6 output box
curved_barcode_stripe_7,category_B_classified_tube_01_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,demo classified tube in Category B 4x6 output box
tube_body_13mm_od,category_B_classified_tube_02_yellow100,light_gray_body,tube_body,0.78,0.84,0.88,0.55,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,demo classified tube in Category B 4x6 output box
tube_cap,category_B_classified_tube_02_yellow100,yellow_cap,yellow,1.0,0.82,0.05,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,demo classified tube in Category B 4x6 output box
curved_white_label_220deg,category_B_classified_tube_02_yellow100,white_label,tube_label,1.0,1.0,1.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,demo classified tube in Category B 4x6 output box
curved_barcode_stripe_1,category_B_classified_tube_02_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,demo classified tube in Category B 4x6 output box
curved_barcode_stripe_2,category_B_classified_tube_02_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,demo classified tube in Category B 4x6 output box
curved_barcode_stripe_3,category_B_classified_tube_02_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,demo classified tube in Category B 4x6 output box
curved_barcode_stripe_4,category_B_classified_tube_02_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,demo classified tube in Category B 4x6 output box
curved_barcode_stripe_5,category_B_classified_tube_02_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,demo classified tube in Category B 4x6 output box
curved_barcode_stripe_6,category_B_classified_tube_02_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,demo classified tube in Category B 4x6 output box
curved_barcode_stripe_7,category_B_classified_tube_02_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,demo classified tube in Category B 4x6 output box
tube_body_13mm_od,category_B_classified_tube_03_yellow100,light_gray_body,tube_body,0.78,0.84,0.88,0.55,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,demo classified tube in Category B 4x6 output box
tube_cap,category_B_classified_tube_03_yellow100,yellow_cap,yellow,1.0,0.82,0.05,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,demo classified tube in Category B 4x6 output box
curved_white_label_220deg,category_B_classified_tube_03_yellow100,white_label,tube_label,1.0,1.0,1.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,demo classified tube in Category B 4x6 output box
curved_barcode_stripe_1,category_B_classified_tube_03_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,demo classified tube in Category B 4x6 output box
curved_barcode_stripe_2,category_B_classified_tube_03_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,demo classified tube in Category B 4x6 output box
curved_barcode_stripe_3,category_B_classified_tube_03_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,demo classified tube in Category B 4x6 output box
curved_barcode_stripe_4,category_B_classified_tube_03_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,demo classified tube in Category B 4x6 output box
curved_barcode_stripe_5,category_B_classified_tube_03_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,demo classified tube in Category B 4x6 output box
curved_barcode_stripe_6,category_B_classified_tube_03_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,demo classified tube in Category B 4x6 output box
curved_barcode_stripe_7,category_B_classified_tube_03_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,demo classified tube in Category B 4x6 output box
tube_body_13mm_od,category_C_classified_tube_01_blue75,light_gray_body,tube_body,0.78,0.84,0.88,0.55,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,demo classified tube in Category C 4x6 output box
tube_cap,category_C_classified_tube_01_blue75,blue_cap,blue,0.08,0.34,0.95,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,demo classified tube in Category C 4x6 output box
curved_white_label_220deg,category_C_classified_tube_01_blue75,white_label,tube_label,1.0,1.0,1.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,demo classified tube in Category C 4x6 output box
curved_barcode_stripe_1,category_C_classified_tube_01_blue75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,demo classified tube in Category C 4x6 output box
curved_barcode_stripe_2,category_C_classified_tube_01_blue75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,demo classified tube in Category C 4x6 output box
curved_barcode_stripe_3,category_C_classified_tube_01_blue75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,demo classified tube in Category C 4x6 output box
curved_barcode_stripe_4,category_C_classified_tube_01_blue75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,demo classified tube in Category C 4x6 output box
curved_barcode_stripe_5,category_C_classified_tube_01_blue75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,demo classified tube in Category C 4x6 output box
curved_barcode_stripe_6,category_C_classified_tube_01_blue75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,demo classified tube in Category C 4x6 output box
curved_barcode_stripe_7,category_C_classified_tube_01_blue75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,demo classified tube in Category C 4x6 output box
tube_body_13mm_od,category_C_classified_tube_02_blue75,light_gray_body,tube_body,0.78,0.84,0.88,0.55,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,demo classified tube in Category C 4x6 output box
tube_cap,category_C_classified_tube_02_blue75,blue_cap,blue,0.08,0.34,0.95,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,demo classified tube in Category C 4x6 output box
curved_white_label_220deg,category_C_classified_tube_02_blue75,white_label,tube_label,1.0,1.0,1.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,demo classified tube in Category C 4x6 output box
curved_barcode_stripe_1,category_C_classified_tube_02_blue75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,demo classified tube in Category C 4x6 output box
curved_barcode_stripe_2,category_C_classified_tube_02_blue75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,demo classified tube in Category C 4x6 output box
curved_barcode_stripe_3,category_C_classified_tube_02_blue75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,demo classified tube in Category C 4x6 output box
curved_barcode_stripe_4,category_C_classified_tube_02_blue75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,demo classified tube in Category C 4x6 output box
curved_barcode_stripe_5,category_C_classified_tube_02_blue75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,demo classified tube in Category C 4x6 output box
curved_barcode_stripe_6,category_C_classified_tube_02_blue75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,demo classified tube in Category C 4x6 output box
curved_barcode_stripe_7,category_C_classified_tube_02_blue75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,demo classified tube in Category C 4x6 output box
tube_body_13mm_od,category_C_classified_tube_03_blue75,light_gray_body,tube_body,0.78,0.84,0.88,0.55,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,demo classified tube in Category C 4x6 output box
tube_cap,category_C_classified_tube_03_blue75,blue_cap,blue,0.08,0.34,0.95,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,demo classified tube in Category C 4x6 output box
curved_white_label_220deg,category_C_classified_tube_03_blue75,white_label,tube_label,1.0,1.0,1.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,demo classified tube in Category C 4x6 output box
curved_barcode_stripe_1,category_C_classified_tube_03_blue75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,demo classified tube in Category C 4x6 output box
curved_barcode_stripe_2,category_C_classified_tube_03_blue75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,demo classified tube in Category C 4x6 output box
curved_barcode_stripe_3,category_C_classified_tube_03_blue75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,demo classified tube in Category C 4x6 output box
curved_barcode_stripe_4,category_C_classified_tube_03_blue75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,demo classified tube in Category C 4x6 output box
curved_barcode_stripe_5,category_C_classified_tube_03_blue75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,demo classified tube in Category C 4x6 output box
curved_barcode_stripe_6,category_C_classified_tube_03_blue75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,demo classified tube in Category C 4x6 output box
curved_barcode_stripe_7,category_C_classified_tube_03_blue75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,demo classified tube in Category C 4x6 output box
tube_body_13mm_od,category_D_classified_tube_01_red75,light_gray_body,tube_body,0.78,0.84,0.88,0.55,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,demo classified tube in Category D 4x6 output box
tube_cap,category_D_classified_tube_01_red75,red_cap,red,0.86,0.05,0.05,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,demo classified tube in Category D 4x6 output box
curved_white_label_220deg,category_D_classified_tube_01_red75,white_label,tube_label,1.0,1.0,1.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,demo classified tube in Category D 4x6 output box
curved_barcode_stripe_1,category_D_classified_tube_01_red75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,demo classified tube in Category D 4x6 output box
curved_barcode_stripe_2,category_D_classified_tube_01_red75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,demo classified tube in Category D 4x6 output box
curved_barcode_stripe_3,category_D_classified_tube_01_red75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,demo classified tube in Category D 4x6 output box
curved_barcode_stripe_4,category_D_classified_tube_01_red75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,demo classified tube in Category D 4x6 output box
curved_barcode_stripe_5,category_D_classified_tube_01_red75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,demo classified tube in Category D 4x6 output box
curved_barcode_stripe_6,category_D_classified_tube_01_red75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,demo classified tube in Category D 4x6 output box
curved_barcode_stripe_7,category_D_classified_tube_01_red75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,demo classified tube in Category D 4x6 output box
tube_body_13mm_od,category_D_classified_tube_02_red75,light_gray_body,tube_body,0.78,0.84,0.88,0.55,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,demo classified tube in Category D 4x6 output box
tube_cap,category_D_classified_tube_02_red75,red_cap,red,0.86,0.05,0.05,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,demo classified tube in Category D 4x6 output box
curved_white_label_220deg,category_D_classified_tube_02_red75,white_label,tube_label,1.0,1.0,1.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,demo classified tube in Category D 4x6 output box
curved_barcode_stripe_1,category_D_classified_tube_02_red75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,demo classified tube in Category D 4x6 output box
curved_barcode_stripe_2,category_D_classified_tube_02_red75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,demo classified tube in Category D 4x6 output box
curved_barcode_stripe_3,category_D_classified_tube_02_red75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,demo classified tube in Category D 4x6 output box
curved_barcode_stripe_4,category_D_classified_tube_02_red75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,demo classified tube in Category D 4x6 output box
curved_barcode_stripe_5,category_D_classified_tube_02_red75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,demo classified tube in Category D 4x6 output box
curved_barcode_stripe_6,category_D_classified_tube_02_red75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,demo classified tube in Category D 4x6 output box
curved_barcode_stripe_7,category_D_classified_tube_02_red75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,demo classified tube in Category D 4x6 output box
tube_body_13mm_od,category_D_classified_tube_03_red75,light_gray_body,tube_body,0.78,0.84,0.88,0.55,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,demo classified tube in Category D 4x6 output box
tube_cap,category_D_classified_tube_03_red75,red_cap,red,0.86,0.05,0.05,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,demo classified tube in Category D 4x6 output box
curved_white_label_220deg,category_D_classified_tube_03_red75,white_label,tube_label,1.0,1.0,1.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,demo classified tube in Category D 4x6 output box
curved_barcode_stripe_1,category_D_classified_tube_03_red75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,demo classified tube in Category D 4x6 output box
curved_barcode_stripe_2,category_D_classified_tube_03_red75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,demo classified tube in Category D 4x6 output box
curved_barcode_stripe_3,category_D_classified_tube_03_red75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,demo classified tube in Category D 4x6 output box
curved_barcode_stripe_4,category_D_classified_tube_03_red75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,demo classified tube in Category D 4x6 output box
curved_barcode_stripe_5,category_D_classified_tube_03_red75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,demo classified tube in Category D 4x6 output box
curved_barcode_stripe_6,category_D_classified_tube_03_red75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,demo classified tube in Category D 4x6 output box
curved_barcode_stripe_7,category_D_classified_tube_03_red75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,demo classified tube in Category D 4x6 output box
enclosure_bottom_rear_rail,enclosure_bottom_rear_rail,anodized_aluminum_dark_gray,aluminum_frame,0.36,0.38,0.39,1.0,generated:enclosure_bottom_rear_rail,bottom rear rail mounted to base perimeter
enclosure_bottom_left_rail,enclosure_bottom_left_rail,anodized_aluminum_dark_gray,aluminum_frame,0.36,0.38,0.39,1.0,generated:enclosure_bottom_left_rail,bottom left rail mounted to base perimeter
enclosure_bottom_right_rail,enclosure_bottom_right_rail,anodized_aluminum_dark_gray,aluminum_frame,0.36,0.38,0.39,1.0,generated:enclosure_bottom_right_rail,bottom right rail mounted to base perimeter
enclosure_bottom_front_left_stub,enclosure_bottom_front_left_stub,anodized_aluminum_dark_gray,aluminum_frame,0.36,0.38,0.39,1.0,generated:enclosure_bottom_front_left_stub,front rail segmented for operator openings
enclosure_bottom_front_center_stub,enclosure_bottom_front_center_stub,anodized_aluminum_dark_gray,aluminum_frame,0.36,0.38,0.39,1.0,generated:enclosure_bottom_front_center_stub,front rail segmented for manual-review opening
enclosure_bottom_front_right_stub,enclosure_bottom_front_right_stub,anodized_aluminum_dark_gray,aluminum_frame,0.36,0.38,0.39,1.0,generated:enclosure_bottom_front_right_stub,front rail segmented for operator openings
enclosure_corner_post_front_left,enclosure_corner_post_front_left,anodized_aluminum_dark_gray,aluminum_frame,0.36,0.38,0.39,1.0,generated:enclosure_corner_post_front_left,front-left vertical aluminum post
enclosure_corner_post_front_right,enclosure_corner_post_front_right,anodized_aluminum_dark_gray,aluminum_frame,0.36,0.38,0.39,1.0,generated:enclosure_corner_post_front_right,front-right vertical aluminum post
enclosure_corner_post_rear_left,enclosure_corner_post_rear_left,anodized_aluminum_dark_gray,aluminum_frame,0.36,0.38,0.39,1.0,generated:enclosure_corner_post_rear_left,rear-left vertical aluminum post
enclosure_corner_post_rear_right,enclosure_corner_post_rear_right,anodized_aluminum_dark_gray,aluminum_frame,0.36,0.38,0.39,1.0,generated:enclosure_corner_post_rear_right,rear-right vertical aluminum post
enclosure_top_rear_crossbeam,enclosure_top_rear_crossbeam,anodized_aluminum_dark_gray,aluminum_frame,0.36,0.38,0.39,1.0,generated:enclosure_top_rear_crossbeam,top rear crossbeam
enclosure_top_left_crossbeam,enclosure_top_left_crossbeam,anodized_aluminum_dark_gray,aluminum_frame,0.36,0.38,0.39,1.0,generated:enclosure_top_left_crossbeam,top left side crossbeam
enclosure_top_right_crossbeam,enclosure_top_right_crossbeam,anodized_aluminum_dark_gray,aluminum_frame,0.36,0.38,0.39,1.0,generated:enclosure_top_right_crossbeam,top right side crossbeam
